stage,model,latent,branch,r_field,r_sensor,r_sensor_used,ridge,n_delays,channels,seed,n_params,nmse_train,nmse_test,nmse_latent,cos_test,energy_test,floor_test,sensor_noise,weight_decay,lr,ensemble,nmse_fullband,epochs_run,train_loss,val_loss,stopped_early,n_fit,fit_seconds,n_train,n_test,run,tag
A,epod,pod,closed-form,16,,300,0.0001,25,all,0,9444600,0.5394635875900408,0.6792370765741997,nan,0.5752989416721459,0.644870744146994,0.3746765302148086,0.1,0.0,0.001,1,0.7666791566417435,0,nan,nan,0,4365,8.647548913955688,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
A,branched,pod,linear,16,,-1,0.0001,25,all,0,4816,0.6046977509652223,0.6789189210925656,0.4846746492481789,0.5714264646444851,0.5796439890472442,0.3746765302148086,0.1,0.0,0.001,1,0.7673466967584721,932,0.39711755978419333,0.42994922399520874,1,3492,29.03235912322998,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
A,branched,pod,mlp,16,,-1,0.0001,25,all,0,57104,0.5949753611524438,0.7103170253760109,0.5346935343112766,0.5413435900537503,0.5355360686074533,0.3746765302148086,0.1,0.0,0.001,1,0.7904320510156876,263,0.3094696337005117,0.48240146040916443,1,3492,16.485769987106323,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
A,branched,pod,cnn,16,,-1,0.0001,25,all,0,37872,0.6094849336909993,0.7098184073217796,0.5338992086755684,0.5432167499518047,0.5792262419697397,0.3746765302148086,0.1,0.0,0.001,1,0.7899406037192938,222,0.3210191294499689,0.47960522770881653,1,3492,16.22309708595276,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
A,branched,pod,gru,16,,-1,0.0001,25,all,0,16016,0.589469334623485,0.7230067165570505,0.5549089014220001,0.5333330710687099,0.5931288762779183,0.3746765302148086,0.1,0.0,0.001,1,0.7989120269761819,385,0.33451228651121034,0.5029116868972778,1,3492,24.19156002998352,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
A,branched,ae,linear,16,,-1,0.0001,25,all,0,4816,0.5930292915926259,0.6736230186053929,0.6265933349075653,0.5793315666802988,0.6408599456522207,0.4115791190695395,0.1,0.0,0.001,1,0.7618282434877004,294,0.4366188384891239,0.4752156138420105,1,3492,31.124000549316406,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
A,branched,ae,mlp,16,,-1,0.0001,25,all,0,57104,0.5976577388638529,0.6837166963022644,0.6315938150497588,0.5727347884487213,0.654347154056644,0.4115791190695395,0.1,0.0,0.001,1,0.7692326243589551,207,0.27997677268850846,0.5543726682662964,1,3492,15.547528743743896,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
A,branched,ae,cnn,16,,-1,0.0001,25,all,0,37872,0.6020661403483734,0.690533324843645,0.6422889233631138,0.5677948658447918,0.6548440076429322,0.4115791190695395,0.1,0.0,0.001,1,0.7742581307272944,207,0.2982194705312604,0.558329164981842,1,3492,16.462879419326782,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
A,branched,ae,gru,16,,-1,0.0001,25,all,0,16016,0.6223260612301148,0.6983110304703735,0.6354055516637371,0.5633558190891252,0.6553891516434193,0.4115791190695395,0.1,0.0,0.001,1,0.7799510723693482,206,0.36987495999292547,0.531761646270752,1,3492,17.53304672241211,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
A,podlse,pod,closed-form,32,,300,0.0001,25,all,0,9600,0.5593609523353554,0.6620973887404886,0.5135471303057825,0.5870872671923528,0.6281838024721808,0.30311281682962254,0.1,0.0,0.001,1,0.7544762777373452,0,nan,nan,0,4365,9.456848859786987,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
A,epod,pod,closed-form,32,,300,0.0001,25,all,0,9444600,0.5394635875900408,0.6792370765741997,nan,0.5752989416721459,0.644870744146994,0.30294706661571363,0.1,0.0,0.001,1,0.7666791566417435,0,nan,nan,0,4365,8.449986219406128,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
A,branched,pod,linear,32,,-1,0.0001,25,all,0,9632,0.6001347370396415,0.6801066336898985,0.5394200423125153,0.5705602043825311,0.584187265244713,0.30294706661571363,0.1,0.0,0.001,1,0.7680883781769982,931,0.448252237300556,0.48703300952911377,1,3492,29.43170189857483,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
A,branched,pod,mlp,32,,-1,0.0001,25,all,0,59168,0.5691542468616951,0.7019510086570556,0.570662239774145,0.5491524506675837,0.5767753989858145,0.30294706661571363,0.1,0.0,0.001,1,0.7839750893337034,279,0.34525447414776167,0.5422467589378357,1,3492,16.632030487060547,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
